id,timestamp,latency_ns,url,method,status_code
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.181605077+08:00,801893,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.187168764+08:00,640229,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.192077268+08:00,421555,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.196979389+08:00,613511,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.202364112+08:00,595599,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.206281046+08:00,744734,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.211314428+08:00,542938,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.216185978+08:00,1014538,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.221460572+08:00,610107,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.226673348+08:00,914359,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.232115478+08:00,435945,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.237270286+08:00,657571,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.241780247+08:00,509430,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.247043757+08:00,450828,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.251991793+08:00,422651,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.257139213+08:00,1041297,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.261820232+08:00,1081640,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.266230207+08:00,380611,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.272050112+08:00,425317,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.27682856+08:00,513286,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.282039327+08:00,469568,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.287176901+08:00,591097,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.292186767+08:00,614417,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.296202629+08:00,1121818,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.302485364+08:00,1353185,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.306565589+08:00,455223,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.311572085+08:00,1144493,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.316549212+08:00,1561186,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.322062244+08:00,1945209,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.326332923+08:00,692230,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.331545076+08:00,1066333,http://127.0.0.1:8081/bytes/:5,GET,400
